gestion,codigo_entidad,nombre_entidad,rubro,rubro_padre,nivel_rubro,descripcion,entidad_otorgante,fuente,organismo,importe,es_detalle,es_resumen,file
2026,1103,Gobierno Autónomo Municipal de Poroma,23.2.1.1,23.2.1,4,Por Subsidios o Subvenciones,0066,43,314,412886,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1103_Gobierno_Autónomo_Municipal_de_Poroma_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,240000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,210,240000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,13,,1,INGRESOS POR IMPUESTOS,,,,68000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,13.3,13,2,Impuestos Municipales,,,,68000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,13.3.1,13.3,3,Impuesto a la Propiedad de Bienes Inmuebles,0999,20,210,60000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,13.3.6,13.3,3,Impuesto Municipal a la Transferencia de Inmuebles,0999,20,210,8000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,95000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,15.1,15,2,Tasas,0000,20,210,87000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,15.3,15,2,Patentes y Concesiones,,,,2000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,15.3.4,15.3,3,Patentes Municipales,0000,20,210,2000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,15.9,15,2,Otros Ingresos,,,,6000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,15.9.1,15.9,3,Multas,0000,20,210,1000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,15.9.9,15.9,3,Otros Ingresos no Especificados,0999,20,210,5000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,16,,1,INTERESES Y OTRAS RENTAS DE LA PROPIEDAD,,,,197000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,16.3,16,2,"Alquiler de Edificios, Tierras y Terrenos",0000,20,210,107000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,16.5,16,2,Alquiler de Equipos de las Administraciones Públicas,0000,20,210,90000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,19,,1,TRANSFERENCIAS CORRIENTES,,,,8459505,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,19.2,19,2,Del Sector Público No Financiero,,,,8459505,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,8459505,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,58125,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,119,1272548,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,6535474,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,593358,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,23,,1,TRANSFERENCIAS DE CAPITAL,,,,7125287,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,23.2,23,2,Del Sector Público No Financiero,,,,7125287,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,23.2.1,23.2,3,Del Órgano Ejecutivo,,,,4237097,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,23.2.1.1,23.2.1,4,Por Subsidios o Subvenciones,0025,41,111,4237097,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1104,Gobierno Autónomo Municipal de Villa Azurduy,23.2.2,23.2,3,"DE LOS ORGANOS LEGISLATIVO, JUDICIAL Y ELECTORAL, ENTIDADES DE CONTROL Y DEFENSA, DESCENTRALIZADAS Y UNIVER.",0287,41,111,2888190,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1104_Gobierno_Autónomo_Municipal_de_Villa_Azurduy_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,25700,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),12.1,12,2,Venta de Bienes de las Administraciones Públicas,0000,20,230,20000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,210,3700,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,230,2000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),13,,1,INGRESOS POR IMPUESTOS,,,,50000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),13.3,13,2,Impuestos Municipales,,,,50000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),13.3.1,13.3,3,Impuesto a la Propiedad de Bienes Inmuebles,0999,20,210,44000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),13.3.6,13.3,3,Impuesto Municipal a la Transferencia de Inmuebles,0999,20,210,6000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,18000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),15.9,15,2,Otros Ingresos,,,,18000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),15.9.1,15.9,3,Multas,0000,20,210,10000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),15.9.2,15.9,3,Intereses Penales,0000,20,210,2000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),15.9.9,15.9,3,Otros Ingresos no Especificados,0999,20,210,6000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),16,,1,INTERESES Y OTRAS RENTAS DE LA PROPIEDAD,,,,80943,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),16.5,16,2,Alquiler de Equipos de las Administraciones Públicas,0000,20,210,80943,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),19,,1,TRANSFERENCIAS CORRIENTES,,,,17624877,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),19.2,19,2,Del Sector Público No Financiero,,,,17624877,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),19.2.1,19.2,3,Del Órgano Ejecutivo,,,,17624877,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,22696,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,119,2666184,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,13692820,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,1243177,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),36,,1,OBTENCION DE PRESTAMOS INTERNOS Y DE FONDOS - FIDEICOMISOS,,,,1565854,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),36.2,36,2,Obtención de Préstamos Internos a Largo Plazo,,,,1565854,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1105,Gobierno Autónomo Municipal de Tarvita (Villa Orías),36.2.1,36.2,3,En Efectivo,0862,92,230,1565854,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1105_Gobierno_Autónomo_Municipal_de_Tarvita_Villa_Orías_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,129000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),12.1,12,2,Venta de Bienes de las Administraciones Públicas,0000,20,230,58000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,210,71000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),13,,1,INGRESOS POR IMPUESTOS,,,,219000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),13.3,13,2,Impuestos Municipales,,,,219000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),13.3.1,13.3,3,Impuesto a la Propiedad de Bienes Inmuebles,0999,20,210,100000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),13.3.3,13.3,3,Impuesto a la Propiedad de Vehículos Automotores,0999,20,210,80000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),13.3.6,13.3,3,Impuesto Municipal a la Transferencia de Inmuebles,0999,20,210,35000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),13.3.7,13.3,3,IMPUESTO MUNICIPAL A LA TRANSFERENCIA DE VEHÍCULOS AUTOMOTORES,0999,20,210,4000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,862000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),15.1,15,2,Tasas,0000,20,210,780000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),15.3,15,2,Patentes y Concesiones,,,,23000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),15.3.4,15.3,3,Patentes Municipales,0000,20,210,23000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),15.9,15,2,Otros Ingresos,,,,59000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),15.9.1,15.9,3,Multas,0000,20,210,30000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),15.9.2,15.9,3,Intereses Penales,0000,20,210,3000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),15.9.9,15.9,3,Otros Ingresos no Especificados,0000,20,210,26000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),16,,1,INTERESES Y OTRAS RENTAS DE LA PROPIEDAD,,,,472100,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),16.3,16,2,"Alquiler de Edificios, Tierras y Terrenos",0000,20,210,78500,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),16.5,16,2,Alquiler de Equipos de las Administraciones Públicas,0000,20,210,393600,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),19,,1,TRANSFERENCIAS CORRIENTES,,,,13597155,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),19.2,19,2,Del Sector Público No Financiero,,,,13597155,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),19.2.1,19.2,3,Del Órgano Ejecutivo,,,,13597155,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,38025,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,119,2053787,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,10547712,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,957631,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),35,,1,DISMINUCIÓN Y COBRO DE OTROS ACTIVOS FINANCIEROS,,,,615225,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),35.1,35,2,Disminución del Activo Disponible,,,,615225,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
2026,1106,Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya),35.1.1,35.1,3,Disminución de Caja y Bancos,0000,20,210,115225,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1106_Gobierno_Autónomo_Municipal_de_Villa_Zudañez_Tacopaya_recursos_por_rubro.pdf
