file,filename,codigo_entidad,nombre_entidad,filas,tiene_total_general,status,error
data\raw\sigep_2026\recursos_por_rubro\2026_1112_Gobierno_Autónomo_Municipal_de_Sopachuy_recursos_por_rubro.pdf,2026_1112_Gobierno_Autónomo_Municipal_de_Sopachuy_recursos_por_rubro.pdf,1112,Gobierno Autónomo Municipal de Sopachuy,25,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1113_Gobierno_Autónomo_Municipal_de_Villa_Alcalá_recursos_por_rubro.pdf,2026_1113_Gobierno_Autónomo_Municipal_de_Villa_Alcalá_recursos_por_rubro.pdf,1113,Gobierno Autónomo Municipal de Villa Alcalá,29,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1114_Gobierno_Autónomo_Municipal_de_El_Villar_recursos_por_rubro.pdf,2026_1114_Gobierno_Autónomo_Municipal_de_El_Villar_recursos_por_rubro.pdf,1114,Gobierno Autónomo Municipal de El Villar,30,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1115_Gobierno_Autónomo_Municipal_de_Monteagudo_recursos_por_rubro.pdf,2026_1115_Gobierno_Autónomo_Municipal_de_Monteagudo_recursos_por_rubro.pdf,1115,Gobierno Autónomo Municipal de Monteagudo,40,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1116_Gobierno_Autónomo_Municipal_de_San_Pablo_de_Huacareta_recursos_por_rubro.pdf,2026_1116_Gobierno_Autónomo_Municipal_de_San_Pablo_de_Huacareta_recursos_por_rubro.pdf,1116,Gobierno Autónomo Municipal de San Pablo de Huacareta,23,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1117_Gobierno_Autónomo_Municipal_de_Tarabuco_recursos_por_rubro.pdf,2026_1117_Gobierno_Autónomo_Municipal_de_Tarabuco_recursos_por_rubro.pdf,1117,Gobierno Autónomo Municipal de Tarabuco,31,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1118_Gobierno_Autónomo_Municipal_de_Yamparáez_recursos_por_rubro.pdf,2026_1118_Gobierno_Autónomo_Municipal_de_Yamparáez_recursos_por_rubro.pdf,1118,Gobierno Autónomo Municipal de Yamparáez,33,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1119_Gobierno_Autónomo_Municipal_de_Camargo_recursos_por_rubro.pdf,2026_1119_Gobierno_Autónomo_Municipal_de_Camargo_recursos_por_rubro.pdf,1119,Gobierno Autónomo Municipal de Camargo,28,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1120_Gobierno_Autónomo_Municipal_de_San_Lucas_recursos_por_rubro.pdf,2026_1120_Gobierno_Autónomo_Municipal_de_San_Lucas_recursos_por_rubro.pdf,1120,Gobierno Autónomo Municipal de San Lucas,36,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1121_Gobierno_Autónomo_Municipal_de_Incahuasi_recursos_por_rubro.pdf,2026_1121_Gobierno_Autónomo_Municipal_de_Incahuasi_recursos_por_rubro.pdf,1121,Gobierno Autónomo Municipal de Incahuasi,26,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1122_Gobierno_Autónomo_Municipal_de_Villa_Serrano_recursos_por_rubro.pdf,2026_1122_Gobierno_Autónomo_Municipal_de_Villa_Serrano_recursos_por_rubro.pdf,1122,Gobierno Autónomo Municipal de Villa Serrano,30,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1123_Gobierno_Autónomo_Municipal_de_Camataqui_Villa_Abecia_recursos_por_rubro.pdf,2026_1123_Gobierno_Autónomo_Municipal_de_Camataqui_Villa_Abecia_recursos_por_rubro.pdf,1123,Gobierno Autónomo Municipal de Camataqui (Villa Abecia),22,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1124_Gobierno_Autónomo_Municipal_de_Culpina_recursos_por_rubro.pdf,2026_1124_Gobierno_Autónomo_Municipal_de_Culpina_recursos_por_rubro.pdf,1124,Gobierno Autónomo Municipal de Culpina,23,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_recursos_por_rubro.pdf,2026_1125_Gobierno_Autónomo_Municipal_de_Las_Carreras_recursos_por_rubro.pdf,1125,Gobierno Autónomo Municipal de Las Carreras,31,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1126_Gobierno_Autónomo_Municipal_de_Villa_Vaca_Guzmán_recursos_por_rubro.pdf,2026_1126_Gobierno_Autónomo_Municipal_de_Villa_Vaca_Guzmán_recursos_por_rubro.pdf,1126,Gobierno Autónomo Municipal de Villa Vaca Guzmán,30,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1128_Gobierno_Autónomo_Municipal_de_Machareti_recursos_por_rubro.pdf,2026_1128_Gobierno_Autónomo_Municipal_de_Machareti_recursos_por_rubro.pdf,1128,Gobierno Autónomo Municipal de Machareti,28,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1129_Gobierno_Autónomo_Municipal_de_Villa_Charcas_recursos_por_rubro.pdf,2026_1129_Gobierno_Autónomo_Municipal_de_Villa_Charcas_recursos_por_rubro.pdf,1129,Gobierno Autónomo Municipal de Villa Charcas,20,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1201_Gobierno_Autónomo_Municipal_de_La_Paz_recursos_por_rubro.pdf,2026_1201_Gobierno_Autónomo_Municipal_de_La_Paz_recursos_por_rubro.pdf,1201,Gobierno Autónomo Municipal de La Paz,53,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1202_Gobierno_Autónomo_Municipal_de_Palca_recursos_por_rubro.pdf,2026_1202_Gobierno_Autónomo_Municipal_de_Palca_recursos_por_rubro.pdf,1202,Gobierno Autónomo Municipal de Palca,26,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1203_Gobierno_Autónomo_Municipal_de_Mecapaca_recursos_por_rubro.pdf,2026_1203_Gobierno_Autónomo_Municipal_de_Mecapaca_recursos_por_rubro.pdf,1203,Gobierno Autónomo Municipal de Mecapaca,16,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1204_Gobierno_Autónomo_Municipal_Ecológico_Productivo_de_Achocalla_recursos_por_rubro.pdf,2026_1204_Gobierno_Autónomo_Municipal_Ecológico_Productivo_de_Achocalla_recursos_por_rubro.pdf,1204,Gobierno Autónomo Municipal Ecológico Productivo de Achocalla,25,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1205_Gobierno_Autónomo_Municipal_de_El_Alto_de_La_Paz_recursos_por_rubro.pdf,2026_1205_Gobierno_Autónomo_Municipal_de_El_Alto_de_La_Paz_recursos_por_rubro.pdf,1205,Gobierno Autónomo Municipal de El Alto de La Paz,45,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1206_Gobierno_Autónomo_Municipal_de_Viacha_recursos_por_rubro.pdf,2026_1206_Gobierno_Autónomo_Municipal_de_Viacha_recursos_por_rubro.pdf,1206,Gobierno Autónomo Municipal de Viacha,35,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1207_Gobierno_Autónomo_Municipal_de_Guaqui_recursos_por_rubro.pdf,2026_1207_Gobierno_Autónomo_Municipal_de_Guaqui_recursos_por_rubro.pdf,1207,Gobierno Autónomo Municipal de Guaqui,11,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1208_Gobierno_Autónomo_Municipal_de_Tiahuanacu_recursos_por_rubro.pdf,2026_1208_Gobierno_Autónomo_Municipal_de_Tiahuanacu_recursos_por_rubro.pdf,1208,Gobierno Autónomo Municipal de Tiahuanacu,29,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1209_Gobierno_Autónomo_Municipal_de_Desaguadero_recursos_por_rubro.pdf,2026_1209_Gobierno_Autónomo_Municipal_de_Desaguadero_recursos_por_rubro.pdf,1209,Gobierno Autónomo Municipal de Desaguadero,22,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1210_Gobierno_Autónomo_Municipal_de_Caranavi_recursos_por_rubro.pdf,2026_1210_Gobierno_Autónomo_Municipal_de_Caranavi_recursos_por_rubro.pdf,1210,Gobierno Autónomo Municipal de Caranavi,32,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1211_Gobierno_Autónomo_Municipal_de_Sica_Sica_Villa_Aroma_recursos_por_rubro.pdf,2026_1211_Gobierno_Autónomo_Municipal_de_Sica_Sica_Villa_Aroma_recursos_por_rubro.pdf,1211,Gobierno Autónomo Municipal de Sica Sica (Villa Aroma),26,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1212_Gobierno_Autónomo_Municipal_de_Umala_recursos_por_rubro.pdf,2026_1212_Gobierno_Autónomo_Municipal_de_Umala_recursos_por_rubro.pdf,1212,Gobierno Autónomo Municipal de Umala,23,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1213_Gobierno_Autónomo_Municipal_de_Ayo_Ayo_recursos_por_rubro.pdf,2026_1213_Gobierno_Autónomo_Municipal_de_Ayo_Ayo_recursos_por_rubro.pdf,1213,Gobierno Autónomo Municipal de Ayo Ayo,20,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1214_Gobierno_Autónomo_Municipal_de_Calamarca_recursos_por_rubro.pdf,2026_1214_Gobierno_Autónomo_Municipal_de_Calamarca_recursos_por_rubro.pdf,1214,Gobierno Autónomo Municipal de Calamarca,30,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1215_Gobierno_Autónomo_Municipal_de_Patacamaya_recursos_por_rubro.pdf,2026_1215_Gobierno_Autónomo_Municipal_de_Patacamaya_recursos_por_rubro.pdf,1215,Gobierno Autónomo Municipal de Patacamaya,20,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1216_Gobierno_Autónomo_Municipal_de_Colquencha_recursos_por_rubro.pdf,2026_1216_Gobierno_Autónomo_Municipal_de_Colquencha_recursos_por_rubro.pdf,1216,Gobierno Autónomo Municipal de Colquencha,16,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1217_Gobierno_Autónomo_Municipal_de_Collana_recursos_por_rubro.pdf,2026_1217_Gobierno_Autónomo_Municipal_de_Collana_recursos_por_rubro.pdf,1217,Gobierno Autónomo Municipal de Collana,21,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1218_Gobierno_Autónomo_Municipal_de_Inquisivi_recursos_por_rubro.pdf,2026_1218_Gobierno_Autónomo_Municipal_de_Inquisivi_recursos_por_rubro.pdf,1218,Gobierno Autónomo Municipal de Inquisivi,27,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1219_Gobierno_Autónomo_Municipal_de_Quime_recursos_por_rubro.pdf,2026_1219_Gobierno_Autónomo_Municipal_de_Quime_recursos_por_rubro.pdf,1219,Gobierno Autónomo Municipal de Quime,23,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1220_Gobierno_Autónomo_Municipal_de_Cajuata_recursos_por_rubro.pdf,2026_1220_Gobierno_Autónomo_Municipal_de_Cajuata_recursos_por_rubro.pdf,1220,Gobierno Autónomo Municipal de Cajuata,16,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1221_Gobierno_Autónomo_Municipal_de_Colquiri_recursos_por_rubro.pdf,2026_1221_Gobierno_Autónomo_Municipal_de_Colquiri_recursos_por_rubro.pdf,1221,Gobierno Autónomo Municipal de Colquiri,26,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1222_Gobierno_Autónomo_Municipal_de_Ichoca_recursos_por_rubro.pdf,2026_1222_Gobierno_Autónomo_Municipal_de_Ichoca_recursos_por_rubro.pdf,1222,Gobierno Autónomo Municipal de Ichoca,16,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1223_Gobierno_Autónomo_Municipal_de_Villa_Libertad_Licoma_recursos_por_rubro.pdf,2026_1223_Gobierno_Autónomo_Municipal_de_Villa_Libertad_Licoma_recursos_por_rubro.pdf,1223,Gobierno Autónomo Municipal de Villa Libertad Licoma,16,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1224_Gobierno_Autónomo_Municipal_de_Achacachi_recursos_por_rubro.pdf,2026_1224_Gobierno_Autónomo_Municipal_de_Achacachi_recursos_por_rubro.pdf,1224,Gobierno Autónomo Municipal de Achacachi,28,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1225_Gobierno_Autónomo_Municipal_de_Ancoraimes_recursos_por_rubro.pdf,2026_1225_Gobierno_Autónomo_Municipal_de_Ancoraimes_recursos_por_rubro.pdf,1225,Gobierno Autónomo Municipal de Ancoraimes,19,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1226_Gobierno_Autónomo_Municipal_de_Sorata_recursos_por_rubro.pdf,2026_1226_Gobierno_Autónomo_Municipal_de_Sorata_recursos_por_rubro.pdf,1226,Gobierno Autónomo Municipal de Sorata,37,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1227_Gobierno_Autónomo_Municipal_de_Guanay_recursos_por_rubro.pdf,2026_1227_Gobierno_Autónomo_Municipal_de_Guanay_recursos_por_rubro.pdf,1227,Gobierno Autónomo Municipal de Guanay,35,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1228_Gobierno_Autónomo_Municipal_de_Tacacoma_recursos_por_rubro.pdf,2026_1228_Gobierno_Autónomo_Municipal_de_Tacacoma_recursos_por_rubro.pdf,1228,Gobierno Autónomo Municipal de Tacacoma,16,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1229_Gobierno_Autónomo_Municipal_de_Tipuani_recursos_por_rubro.pdf,2026_1229_Gobierno_Autónomo_Municipal_de_Tipuani_recursos_por_rubro.pdf,1229,Gobierno Autónomo Municipal de Tipuani,17,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1230_Gobierno_Autónomo_Municipal_de_Quiabaya_recursos_por_rubro.pdf,2026_1230_Gobierno_Autónomo_Municipal_de_Quiabaya_recursos_por_rubro.pdf,1230,Gobierno Autónomo Municipal de Quiabaya,18,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1231_Gobierno_Autónomo_Municipal_de_Combaya_recursos_por_rubro.pdf,2026_1231_Gobierno_Autónomo_Municipal_de_Combaya_recursos_por_rubro.pdf,1231,Gobierno Autónomo Municipal de Combaya,13,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1232_Gobierno_Autónomo_Municipal_de_Copacabana_recursos_por_rubro.pdf,2026_1232_Gobierno_Autónomo_Municipal_de_Copacabana_recursos_por_rubro.pdf,1232,Gobierno Autónomo Municipal de Copacabana,32,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1233_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Tiquina_recursos_por_rubro.pdf,2026_1233_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Tiquina_recursos_por_rubro.pdf,1233,Gobierno Autónomo Municipal de San Pedro de Tiquina,16,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1234_Gobierno_Autónomo_Municipal_de_Tito_Yupanqui_recursos_por_rubro.pdf,2026_1234_Gobierno_Autónomo_Municipal_de_Tito_Yupanqui_recursos_por_rubro.pdf,1234,Gobierno Autónomo Municipal de Tito Yupanqui,12,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1235_Gobierno_Autónomo_Municipal_de_Chuma_recursos_por_rubro.pdf,2026_1235_Gobierno_Autónomo_Municipal_de_Chuma_recursos_por_rubro.pdf,1235,Gobierno Autónomo Municipal de Chuma,24,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1236_Gobierno_Autónomo_Municipal_de_Ayata_recursos_por_rubro.pdf,2026_1236_Gobierno_Autónomo_Municipal_de_Ayata_recursos_por_rubro.pdf,1236,Gobierno Autónomo Municipal de Ayata,18,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1237_Gobierno_Autónomo_Municipal_de_Aucapata_recursos_por_rubro.pdf,2026_1237_Gobierno_Autónomo_Municipal_de_Aucapata_recursos_por_rubro.pdf,1237,Gobierno Autónomo Municipal de Aucapata,12,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1238_Gobierno_Autónomo_Municipal_de_Corocoro_recursos_por_rubro.pdf,2026_1238_Gobierno_Autónomo_Municipal_de_Corocoro_recursos_por_rubro.pdf,1238,Gobierno Autónomo Municipal de Corocoro,29,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1239_Gobierno_Autónomo_Municipal_de_Caquiaviri_recursos_por_rubro.pdf,2026_1239_Gobierno_Autónomo_Municipal_de_Caquiaviri_recursos_por_rubro.pdf,1239,Gobierno Autónomo Municipal de Caquiaviri,12,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1240_Gobierno_Autónomo_Municipal_de_Calacoto_recursos_por_rubro.pdf,2026_1240_Gobierno_Autónomo_Municipal_de_Calacoto_recursos_por_rubro.pdf,1240,Gobierno Autónomo Municipal de Calacoto,13,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1241_Gobierno_Autónomo_Municipal_de_Comanche_recursos_por_rubro.pdf,2026_1241_Gobierno_Autónomo_Municipal_de_Comanche_recursos_por_rubro.pdf,1241,Gobierno Autónomo Municipal de Comanche,24,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1242_Gobierno_Autónomo_Municipal_de_Charaña_recursos_por_rubro.pdf,2026_1242_Gobierno_Autónomo_Municipal_de_Charaña_recursos_por_rubro.pdf,1242,Gobierno Autónomo Municipal de Charaña,15,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1243_Gobierno_Autónomo_Municipal_de_Waldo_Ballivián_recursos_por_rubro.pdf,2026_1243_Gobierno_Autónomo_Municipal_de_Waldo_Ballivián_recursos_por_rubro.pdf,1243,Gobierno Autónomo Municipal de Waldo Ballivián,16,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1244_Gobierno_Autónomo_Municipal_de_Nazacara_de_Pacajes_recursos_por_rubro.pdf,2026_1244_Gobierno_Autónomo_Municipal_de_Nazacara_de_Pacajes_recursos_por_rubro.pdf,1244,Gobierno Autónomo Municipal de Nazacara de Pacajes,9,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1245_Gobierno_Autónomo_Municipal_de_Santiago_de_Callapa_recursos_por_rubro.pdf,2026_1245_Gobierno_Autónomo_Municipal_de_Santiago_de_Callapa_recursos_por_rubro.pdf,1245,Gobierno Autónomo Municipal de Santiago de Callapa,24,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1246_Gobierno_Autónomo_Municipal_de_Puerto_Acosta_recursos_por_rubro.pdf,2026_1246_Gobierno_Autónomo_Municipal_de_Puerto_Acosta_recursos_por_rubro.pdf,1246,Gobierno Autónomo Municipal de Puerto Acosta,19,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1247_Gobierno_Autónomo_Municipal_de_Mocomoco_recursos_por_rubro.pdf,2026_1247_Gobierno_Autónomo_Municipal_de_Mocomoco_recursos_por_rubro.pdf,1247,Gobierno Autónomo Municipal de Mocomoco,27,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1248_Gobierno_Autónomo_Municipal_de_Carabuco_recursos_por_rubro.pdf,2026_1248_Gobierno_Autónomo_Municipal_de_Carabuco_recursos_por_rubro.pdf,1248,Gobierno Autónomo Municipal de Carabuco,19,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1249_Gobierno_Autónomo_Municipal_de_Apolo_recursos_por_rubro.pdf,2026_1249_Gobierno_Autónomo_Municipal_de_Apolo_recursos_por_rubro.pdf,1249,Gobierno Autónomo Municipal de Apolo,28,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1250_Gobierno_Autónomo_Municipal_de_Pelechuco_recursos_por_rubro.pdf,2026_1250_Gobierno_Autónomo_Municipal_de_Pelechuco_recursos_por_rubro.pdf,1250,Gobierno Autónomo Municipal de Pelechuco,25,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1251_Gobierno_Autónomo_Municipal_de_Luribay_recursos_por_rubro.pdf,2026_1251_Gobierno_Autónomo_Municipal_de_Luribay_recursos_por_rubro.pdf,1251,Gobierno Autónomo Municipal de Luribay,22,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1252_Gobierno_Autónomo_Municipal_de_Sapahaqui_recursos_por_rubro.pdf,2026_1252_Gobierno_Autónomo_Municipal_de_Sapahaqui_recursos_por_rubro.pdf,1252,Gobierno Autónomo Municipal de Sapahaqui,20,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1253_Gobierno_Autónomo_Municipal_de_Yaco_recursos_por_rubro.pdf,2026_1253_Gobierno_Autónomo_Municipal_de_Yaco_recursos_por_rubro.pdf,1253,Gobierno Autónomo Municipal de Yaco,20,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1254_Gobierno_Autónomo_Municipal_de_Malla_recursos_por_rubro.pdf,2026_1254_Gobierno_Autónomo_Municipal_de_Malla_recursos_por_rubro.pdf,1254,Gobierno Autónomo Municipal de Malla,20,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1255_Gobierno_Autónomo_Municipal_de_Cairoma_recursos_por_rubro.pdf,2026_1255_Gobierno_Autónomo_Municipal_de_Cairoma_recursos_por_rubro.pdf,1255,Gobierno Autónomo Municipal de Cairoma,19,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1256_Gobierno_Autónomo_Municipal_de_Chulumani_Villa_de_la_Libertad_recursos_por_rubro.pdf,2026_1256_Gobierno_Autónomo_Municipal_de_Chulumani_Villa_de_la_Libertad_recursos_por_rubro.pdf,1256,Gobierno Autónomo Municipal de Chulumani (Villa de la Libertad),21,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1257_Gobierno_Autónomo_Municipal_de_Irupana_Villa_de_Lanza_recursos_por_rubro.pdf,2026_1257_Gobierno_Autónomo_Municipal_de_Irupana_Villa_de_Lanza_recursos_por_rubro.pdf,1257,Gobierno Autónomo Municipal de Irupana (Villa de Lanza),31,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1258_Gobierno_Autónomo_Municipal_de_Yanacachi_recursos_por_rubro.pdf,2026_1258_Gobierno_Autónomo_Municipal_de_Yanacachi_recursos_por_rubro.pdf,1258,Gobierno Autónomo Municipal de Yanacachi,19,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1259_Gobierno_Autónomo_Municipal_de_Palos_Blancos_recursos_por_rubro.pdf,2026_1259_Gobierno_Autónomo_Municipal_de_Palos_Blancos_recursos_por_rubro.pdf,1259,Gobierno Autónomo Municipal de Palos Blancos,35,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1260_Gobierno_Autónomo_Municipal_de_La_Asunta_recursos_por_rubro.pdf,2026_1260_Gobierno_Autónomo_Municipal_de_La_Asunta_recursos_por_rubro.pdf,1260,Gobierno Autónomo Municipal de La Asunta,39,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1261_Gobierno_Autónomo_Municipal_de_Pucarani_recursos_por_rubro.pdf,2026_1261_Gobierno_Autónomo_Municipal_de_Pucarani_recursos_por_rubro.pdf,1261,Gobierno Autónomo Municipal de Pucarani,34,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1262_Gobierno_Autónomo_Municipal_de_Laja_recursos_por_rubro.pdf,2026_1262_Gobierno_Autónomo_Municipal_de_Laja_recursos_por_rubro.pdf,1262,Gobierno Autónomo Municipal de Laja,31,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1263_Gobierno_Autónomo_Municipal_de_Batallas_recursos_por_rubro.pdf,2026_1263_Gobierno_Autónomo_Municipal_de_Batallas_recursos_por_rubro.pdf,1263,Gobierno Autónomo Municipal de Batallas,33,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1264_Gobierno_Autónomo_Municipal_de_Puerto_Pérez_recursos_por_rubro.pdf,2026_1264_Gobierno_Autónomo_Municipal_de_Puerto_Pérez_recursos_por_rubro.pdf,1264,Gobierno Autónomo Municipal de Puerto Pérez,17,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1265_Gobierno_Autónomo_Municipal_de_Coroico_recursos_por_rubro.pdf,2026_1265_Gobierno_Autónomo_Municipal_de_Coroico_recursos_por_rubro.pdf,1265,Gobierno Autónomo Municipal de Coroico,28,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_recursos_por_rubro.pdf,2026_1266_Gobierno_Autónomo_Municipal_de_Coripata_recursos_por_rubro.pdf,1266,Gobierno Autónomo Municipal de Coripata,37,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_recursos_por_rubro.pdf,2026_1267_Gobierno_Autónomo_Municipal_de_Ixiamas_recursos_por_rubro.pdf,1267,Gobierno Autónomo Municipal de Ixiamas,26,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_recursos_por_rubro.pdf,2026_1268_Gobierno_Autónomo_Municipal_de_San_Buenaventura_recursos_por_rubro.pdf,1268,Gobierno Autónomo Municipal de San Buenaventura,24,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1269_Gobierno_Autónomo_Municipal_de_General_Juan_José_Pérez_Charazani_recursos_por_rubro.pdf,2026_1269_Gobierno_Autónomo_Municipal_de_General_Juan_José_Pérez_Charazani_recursos_por_rubro.pdf,1269,Gobierno Autónomo Municipal de General Juan José Pérez (Charazani),21,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1270_Gobierno_Autónomo_Municipal_de_Curva_recursos_por_rubro.pdf,2026_1270_Gobierno_Autónomo_Municipal_de_Curva_recursos_por_rubro.pdf,1270,Gobierno Autónomo Municipal de Curva,15,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1271_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Curahuara_recursos_por_rubro.pdf,2026_1271_Gobierno_Autónomo_Municipal_de_San_Pedro_de_Curahuara_recursos_por_rubro.pdf,1271,Gobierno Autónomo Municipal de San Pedro de Curahuara,11,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1272_Gobierno_Autónomo_Municipal_de_Papel_Pampa_recursos_por_rubro.pdf,2026_1272_Gobierno_Autónomo_Municipal_de_Papel_Pampa_recursos_por_rubro.pdf,1272,Gobierno Autónomo Municipal de Papel Pampa,22,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1273_Gobierno_Autónomo_Municipal_de_Chacarilla_recursos_por_rubro.pdf,2026_1273_Gobierno_Autónomo_Municipal_de_Chacarilla_recursos_por_rubro.pdf,1273,Gobierno Autónomo Municipal de Chacarilla,11,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1274_Gobierno_Autónomo_Municipal_de_Santiago_de_Machaca_recursos_por_rubro.pdf,2026_1274_Gobierno_Autónomo_Municipal_de_Santiago_de_Machaca_recursos_por_rubro.pdf,1274,Gobierno Autónomo Municipal de Santiago de Machaca,12,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1275_Gobierno_Autónomo_Municipal_de_Catacora_recursos_por_rubro.pdf,2026_1275_Gobierno_Autónomo_Municipal_de_Catacora_recursos_por_rubro.pdf,1275,Gobierno Autónomo Municipal de Catacora,9,True,ok,
data\raw\sigep_2026\recursos_por_rubro\2026_1276_Gobierno_Autónomo_Municipal_de_Mapiri_recursos_por_rubro.pdf,2026_1276_Gobierno_Autónomo_Municipal_de_Mapiri_recursos_por_rubro.pdf,1276,Gobierno Autónomo Municipal de Mapiri,23,True,ok,
