gestion,codigo_entidad,nombre_entidad,objeto_gasto,objeto_padre,nivel_objeto,descripcion,entidad_transferencia,file,fuente_columna,monto
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,1.3.1.10,1.3.1,4,Régimen de Corto Plazo (Salud),0417,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,64061
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,1.3.1.20,1.3.1,4,PRIMA DE RIESGO PROFESIONAL RÉGIMEN DE LARGO PLAZO,0999,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,10954
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,1.3.1.31,1.3.1,4,Aporte Patronal Solidario 3.5%,0999,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,22422
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,1.3.2,1.3,3,Aporte Patronal para Vivienda,0342,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,12812
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,1.5.4,1.5,3,Otras Previsiones,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,53384
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.1.1,2.1,3,Comunicaciones,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,1000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.1.2,2.1,3,Energía Eléctrica,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,425600
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.1.4,2.1,3,TELEFONÍA,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,12958
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.2.5,2.2,3,Seguros,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,150000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.3.2,2.3,3,Alquiler de Equipos y Maquinarias,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,436000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.4.1.10,2.4.1,4,Mantenimiento y Reparación de Inmuebles,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,370000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.4.1.20,2.4.1,4,"M Y A E N Q T U E IP N O IM S IENTO Y REPARACIÓN DE VEHÍCULOS, MAQUINARIA",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,136651
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.4.2,2.4,3,Mantenimiento y Reparación de Vías de Comunicación,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,80000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.5.2.20,2.5.2,4,CONSULTORES INDIVIDUALES DE LÍNEA,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,2984618
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.5.6,2.5,3,"Servicios de Imprenta, Fotocopiado y Fotográficos",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,39500
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.5.9,2.5,3,Servicios Manuales,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,1330
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.6.7,2.6,3,SERVICIOS DE LABORATORIOS ESPECIALIZADOS,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,20000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,2.6.9.90,2.6.9,4,Otros,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,1791588
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.1.1.20,3.1.1,4,Gastos por Alimentación y Otros Similares,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,30000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.1.1.30,3.1.1,4,Alimentación Complementaria Escolar,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,500000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.1.3,3.1,3,"Productos Agrícolas, Pecuarios y Forestales",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,125892
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.2.1,3.2,3,Papel,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,1000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.2.2,3.2,3,Productos de Artes Gráficas,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,33704
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.3.1,3.3,3,"HILADOS, TELAS, FIBRAS Y ALGODÓN",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,5000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.3.3,3.3,3,Prendas de Vestir,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,28976
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.3.4,3.3,3,Calzados,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,2000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.4.1.10,3.4.1,4,"Combustibles, Lubricantes y Derivados para Consumo",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,469271
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.4.2,3.4,3,Productos Químicos y Farmacéuticos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,312500
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.4.3,3.4,3,Llantas y Neumáticos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,59000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.4.5,3.4,3,Productos de Minerales no Metálicos y Plásticos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,992140
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.4.6,3.4,3,Productos Metálicos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,33000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.4.8,3.4,3,Herramientas Menores,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,57000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.9.1,3.9,3,MATERIAL DE LIMPIEZA E HIGIENE,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,2000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.9.2,3.9,3,Material Deportivo y Recreativo,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,215000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.9.5,3.9,3,ÚTILES DE ESCRITORIO Y OFICINA,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,20240
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.9.6,3.9,3,"ÚTILES EDUCACIONALES, CULTURALES Y DE CAPACITACIÓN",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,50000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.9.7,3.9,3,ÚTILES Y MATERIALES ELÉCTRICOS,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,259000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,3.9.8,3.9,3,Otros Repuestos y Accesorios,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,255156
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,4.1.2,4.1,3,Tierras y Terrenos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,200000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,4.2.2.30,4.2.2,4,O Pr t i r v a a s d C o onstrucciones y Mejoras de Bienes Públicos de Dominio,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,2256786
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,4.3.1.10,4.3.1,4,Equipo de Oficina y Muebles,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,64016
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,4.3.1.20,4.3.1,4,Equipo de Computación,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,40920
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,4.3.2,4.3,3,Maquinaria y Equipo de Producción,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,7000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,4.3.4,4.3,3,Equipo Médico y de Laboratorio,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,100000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,4.3.5,4.3,3,Equipo de Comunicación,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,5000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,4.3.7,4.3,3,Otra Maquinaria y Equipo,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,72163
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,6.6.2.10,6.6.2,4,Gastos Devengados No Pagados por Servicios No Personales,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,150000
2026,1303,Gobierno Autónomo Municipal de Sipe Sipe,9.9.1,9.9,3,Provisiones para Gastos de Capital,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1303_Gobierno_Autónomo_Municipal_de_Sipe_Sipe_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,125628
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,1.1.2.20,1.1.2,4,Bono de Antigûedad,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,373725
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,1.1.4,1.1,3,Aguinaldos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,697742
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,1.1.7,1.1,3,Sueldos,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,3812730
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,1.2.1,1.2,3,Personal Eventual,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,4289599
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,1.3.1.10,1.3.1,4,Régimen de Corto Plazo (Salud),0417,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,847604
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,1.3.1.20,1.3.1,4,PRIMA DE RIESGO PROFESIONAL RÉGIMEN DE LARGO PLAZO,0999,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,144940
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,1.3.1.31,1.3.1,4,Aporte Patronal Solidario 3.5%,0999,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,296663
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,1.3.2,1.3,3,Aporte Patronal para Vivienda,0342,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,169520
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,1.5.4,1.5,3,Otras Previsiones,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,1021051
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.1.1,2.1,3,Comunicaciones,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,62900
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.1.2,2.1,3,Energía Eléctrica,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,1009051
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.1.3,2.1,3,Agua,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,180000
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.1.4,2.1,3,TELEFONÍA,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,105188
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.1.5,2.1,3,Gas Domiciliario,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,25359
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.1.6,2.1,3,INTERNET,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,41500
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.2.1.10,2.2.1,4,Pasajes al Interior del País,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,110000
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.2.1.20,2.2.1,4,Pasajes al Exterior del País,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,10000
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.2.2.10,2.2.2,4,Viáticos por Viajes al Interior del País,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,90000
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.2.2.20,2.2.2,4,Viáticos por Viajes al Exterior del País,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,10000
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.2.5,2.2,3,Seguros,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,63000
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.3.1,2.3,3,ALQUILER DE INMUEBLES,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,127400
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.3.2,2.3,3,Alquiler de Equipos y Maquinarias,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,794116
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.3.4,2.3,3,Otros Alquileres,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,111870
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.4.1.10,2.4.1,4,Mantenimiento y Reparación de Inmuebles,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,445000
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.4.1.20,2.4.1,4,"M Y A E N Q T U E IP N O IM S IENTO Y REPARACIÓN DE VEHÍCULOS, MAQUINARIA",0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,368955
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.5.2.10,2.5.2,4,Consultorías por Producto,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,119000
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.5.2.20,2.5.2,4,CONSULTORES INDIVIDUALES DE LÍNEA,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,8028643
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.5.3,2.5,3,Comisiones y Gastos Bancarios,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,300500
2026,1304,Gobierno Autónomo Municipal de Tiquipaya,2.5.5,2.5,3,Publicidad,0000,data\raw\sigep_2026\objeto_gasto_fuente_total_gastos\2026_1304_Gobierno_Autónomo_Municipal_de_Tiquipaya_objeto_gasto_fuente_total_gastos.pdf,monto_13_otros_ingresos,28896
